<DATE>	<TIME>	<BID>	<ASK>	<LAST>	<VOLUME>	<FLAGS>
2025.08.18	00:03:30.987	0.86358	0.86475			6
2025.08.18	00:04:10.202	0.86358				2
2025.08.18	00:04:31.851		0.86475			4
2025.08.18	00:04:58.117		0.86473			4
2025.08.18	00:05:06.048	0.86358				2
2025.08.18	00:05:09.018	0.86352				2
2025.08.18	00:05:31.397	0.86376	0.86454			6
2025.08.18	00:05:39.298	0.86352	0.86473			6
2025.08.18	00:06:10.326	0.86352	0.86472			6
2025.08.18	00:06:34.296	0.86353				2
2025.08.18	00:07:11.839	0.86353	0.86472			6
2025.08.18	00:07:29.297	0.86355				2
2025.08.18	00:07:32.518		0.86465			4
2025.08.18	00:07:48.752		0.86460			4
2025.08.18	00:08:10.327	0.86355				2
2025.08.18	00:08:21.983	0.86351				2
2025.08.18	00:08:51.850		0.86460			4
2025.08.18	00:09:02.979	0.86379	0.86449			6
2025.08.18	00:10:00.389	0.86379	0.86446			6
2025.08.18	00:10:32.586	0.86375	0.86443			6
2025.08.18	00:10:33.254		0.86441			4
2025.08.18	00:10:48.829		0.86440			4
2025.08.18	00:11:00.259	0.86375				2
2025.08.18	00:11:19.758		0.86441			4
2025.08.18	00:11:27.585		0.86440			4
2025.08.18	00:11:29.182		0.86441			4
2025.08.18	00:11:30.855		0.86440			4
2025.08.18	00:11:39.758		0.86441			4
2025.08.18	00:11:43.756		0.86440			4
2025.08.18	00:12:04.756	0.86375				2
2025.08.18	00:12:48.255		0.86440			4
2025.08.18	00:13:00.258	0.86375				2
2025.08.18	00:13:11.532	0.86371	0.86437			6
2025.08.18	00:13:23.357		0.86436			4
2025.08.18	00:13:39.883		0.86437			4
2025.08.18	00:14:01.838	0.86371				2
2025.08.18	00:14:26.055		0.86436			4
2025.08.18	00:14:27.856		0.86437			4
2025.08.18	00:14:29.358		0.86436			4
2025.08.18	00:15:01.145	0.86371				2
2025.08.18	00:15:09.316		0.86432			4
2025.08.18	00:15:10.755		0.86431			4
2025.08.18	00:15:18.760		0.86433			4
2025.08.18	00:15:22.764		0.86432			4
2025.08.18	00:15:54.315		0.86431			4
2025.08.18	00:15:56.534	0.86370				2
2025.08.18	00:16:01.758	0.86370				2
2025.08.18	00:16:03.757		0.86433			4
2025.08.18	00:16:05.656		0.86432			4
2025.08.18	00:16:06.456		0.86431			4
2025.08.18	00:16:09.061		0.86432			4
2025.08.18	00:16:17.683		0.86433			4
2025.08.18	00:16:21.593	0.86373	0.86436			6
2025.08.18	00:16:30.858		0.86435			4
2025.08.18	00:16:42.858		0.86436			4
2025.08.18	00:16:53.244		0.86435			4
2025.08.18	00:16:58.384		0.86434			4
2025.08.18	00:16:58.755		0.86435			4
2025.08.18	00:17:02.277	0.86373				2
2025.08.18	00:17:04.755		0.86434			4
2025.08.18	00:17:08.955		0.86435			4
2025.08.18	00:17:21.255		0.86434			4
