<DATE>	<TIME>	<BID>	<ASK>	<LAST>	<VOLUME>	<FLAGS>
2025.08.14	00:03:31.444	0.86178	0.86314			6
2025.08.14	00:04:05.276	0.86178				2
2025.08.14	00:04:40.329		0.86314			4
2025.08.14	00:05:00.470	0.86178				2
2025.08.14	00:05:17.820	0.86180				2
2025.08.14	00:05:40.800		0.86314			4
2025.08.14	00:05:48.894		0.86319			4
2025.08.14	00:06:00.360	0.86180				2
2025.08.14	00:06:12.821	0.86171				2
2025.08.14	00:06:52.367		0.86319			4
2025.08.14	00:07:01.308	0.86171				2
2025.08.14	00:07:07.822	0.86167				2
2025.08.14	00:07:49.605		0.86318			4
2025.08.14	00:08:03.766	0.86167				2
2025.08.14	00:08:18.545		0.86316			4
2025.08.14	00:08:27.610	0.86170	0.86319			6
2025.08.14	00:09:00.363	0.86170				2
2025.08.14	00:09:34.267		0.86319			4
2025.08.14	00:10:00.326	0.86175	0.86304			6
2025.08.14	00:10:03.286	0.86174				2
2025.08.14	00:10:03.974		0.86305			4
2025.08.14	00:10:11.717	0.86222	0.86300			6
2025.08.14	00:11:00.210	0.86222				2
2025.08.14	00:11:11.736		0.86300			4
2025.08.14	00:11:18.711	0.86170	0.86311			6
2025.08.14	00:11:24.048	0.86169	0.86312			6
2025.08.14	00:11:25.237	0.86222	0.86300			6
2025.08.14	00:11:26.140	0.86169	0.86312			6
2025.08.14	00:11:27.586	0.86168	0.86314			6
2025.08.14	00:11:29.009		0.86313			4
2025.08.14	00:11:30.886	0.86169	0.86312			6
2025.08.14	00:11:32.377	0.86222	0.86300			6
2025.08.14	00:11:33.314	0.86169	0.86312			6
2025.08.14	00:11:42.659	0.86168	0.86313			6
2025.08.14	00:11:43.253	0.86169	0.86312			6
2025.08.14	00:11:44.461	0.86168	0.86313			6
2025.08.14	00:11:47.489	0.86169	0.86312			6
2025.08.14	00:11:48.291	0.86168				2
2025.08.14	00:11:50.393	0.86169				2
2025.08.14	00:11:53.605		0.86311			4
2025.08.14	00:11:54.743	0.86170				2
2025.08.14	00:11:55.866	0.86169	0.86310			6
2025.08.14	00:11:56.452		0.86311			4
2025.08.14	00:12:00.360	0.86169				2
2025.08.14	00:12:08.245	0.86171	0.86309			6
2025.08.14	00:12:09.889	0.86170	0.86310			6
2025.08.14	00:12:19.160		0.86311			4
2025.08.14	00:12:20.086		0.86310			4
2025.08.14	00:12:22.788		0.86309			4
2025.08.14	00:12:31.974	0.86169	0.86310			6
2025.08.14	00:12:44.087	0.86170				2
2025.08.14	00:12:44.790	0.86169	0.86308			6
2025.08.14	00:12:46.526		0.86311			4
2025.08.14	00:12:49.252		0.86309			4
2025.08.14	00:12:55.623	0.86170				2
2025.08.14	00:12:57.999	0.86169				2
2025.08.14	00:12:59.086		0.86308			4
2025.08.14	00:13:08.007	0.86169				2
2025.08.14	00:13:09.288		0.86309			4
2025.08.14	00:13:19.488		0.86308			4
2025.08.14	00:13:27.659		0.86310			4
2025.08.14	00:13:44.697	0.86170	0.86309			6
2025.08.14	00:13:49.645		0.86306			4
2025.08.14	00:13:50.727		0.86308			4
2025.08.14	00:14:01.838	0.86170				2
2025.08.14	00:14:10.667	0.86171				2
2025.08.14	00:14:15.269		0.86307			4
2025.08.14	00:14:27.732	0.86170				2
2025.08.14	00:14:28.873		0.86308			4
2025.08.14	00:14:41.357	0.86171				2
2025.08.14	00:14:44.088	0.86170				2
2025.08.14	00:14:45.259		0.86309			4
2025.08.14	00:14:47.687	0.86169				2
2025.08.14	00:14:49.035	0.86170				2
2025.08.14	00:14:49.789	0.86169				2
2025.08.14	00:14:52.187	0.86170				2
2025.08.14	00:14:53.603	0.86168	0.86310			6
2025.08.14	00:14:55.189		0.86311			4
2025.08.14	00:15:00.377	0.86168	0.86310			6
2025.08.14	00:15:00.690	0.86169	0.86309			6
2025.08.14	00:15:01.101	0.86171	0.86307			6
2025.08.14	00:15:02.991	0.86170				2
2025.08.14	00:15:10.916	0.86173	0.86305			6
2025.08.14	00:15:12.683	0.86172				2
2025.08.14	00:15:13.257		0.86306			4
2025.08.14	00:15:15.022	0.86171				2
2025.08.14	00:15:18.888	0.86172				2
2025.08.14	00:15:21.328	0.86171	0.86307			6
2025.08.14	00:15:22.786	0.86172	0.86306			6
2025.08.14	00:15:25.734		0.86305			4
2025.08.14	00:15:33.073	0.86175	0.86303			6
2025.08.14	00:15:33.391		0.86302			4
2025.08.14	00:15:42.585	0.86176				2
2025.08.14	00:15:44.946	0.86175	0.86303			6
2025.08.14	00:15:46.548	0.86176	0.86302			6
2025.08.14	00:15:49.262		0.86303			4
2025.08.14	00:15:51.783	0.86180	0.86298			6
2025.08.14	00:15:59.362	0.86179	0.86299			6
2025.08.14	00:16:01.044	0.86179				2
2025.08.14	00:16:03.386	0.86181	0.86297			6
2025.08.14	00:16:06.794	0.86179	0.86299			6
2025.08.14	00:16:07.257	0.86178	0.86300			6
2025.08.14	00:16:27.522	0.86177	0.86301			6
2025.08.14	00:16:28.710	0.86176	0.86302			6
2025.08.14	00:16:32.386	0.86177				2
2025.08.14	00:16:38.195	0.86176				2
2025.08.14	00:16:41.837	0.86177				2
2025.08.14	00:16:44.825		0.86301			4
2025.08.14	00:16:50.388	0.86178	0.86300			6
2025.08.14	00:17:01.166	0.86178				2
2025.08.14	00:17:14.231	0.86177	0.86301			6
2025.08.14	00:17:17.987	0.86178	0.86300			6
2025.08.14	00:17:27.523	0.86179				2
2025.08.14	00:17:38.988		0.86299			4
2025.08.14	00:17:40.649	0.86178	0.86300			6
2025.08.14	00:17:42.273	0.86179				2
2025.08.14	00:17:45.586	0.86178				2
2025.08.14	00:17:53.463	0.86179				2
2025.08.14	00:18:01.839	0.86179				2
2025.08.14	00:18:19.488	0.86178				2
2025.08.14	00:18:23.690	0.86179				2
2025.08.14	00:18:24.737	0.86180				2
2025.08.14	00:18:25.047	0.86182	0.86297			6
2025.08.14	00:18:27.586	0.86181				2
2025.08.14	00:18:44.986	0.86182				2
2025.08.14	00:18:47.521	0.86181	0.86299			6
2025.08.14	00:18:48.286		0.86298			4
2025.08.14	00:18:52.181	0.86176	0.86303			6
2025.08.14	00:18:54.271	0.86177	0.86302			6
2025.08.14	00:18:56.698	0.86178				2
2025.08.14	00:18:57.921	0.86177				2
2025.08.14	00:19:00.287	0.86177	0.86303			6
2025.08.14	00:19:05.925	0.86176				2
2025.08.14	00:19:06.916		0.86304			4
2025.08.14	00:19:16.339	0.86177	0.86303			6
2025.08.14	00:19:19.171		0.86301			4
2025.08.14	00:19:19.874	0.86178	0.86300			6
2025.08.14	00:19:21.147	0.86179				2
2025.08.14	00:19:27.596	0.86178				2
2025.08.14	00:19:28.005	0.86177	0.86301			6
2025.08.14	00:19:30.354	0.86176	0.86302			6
2025.08.14	00:19:37.952	0.86175	0.86303			6
2025.08.14	00:19:38.685	0.86176	0.86302			6
2025.08.14	00:19:40.324	0.86175	0.86303			6
2025.08.14	00:19:46.407	0.86176				2
2025.08.14	00:19:47.122	0.86175	0.86302			6
2025.08.14	00:19:48.136		0.86304			4
2025.08.14	00:19:50.707		0.86303			4
2025.08.14	00:19:51.295	0.86171	0.86292			6
2025.08.14	00:19:52.337		0.86293			4
2025.08.14	00:19:52.812		0.86292			4
2025.08.14	00:20:00.365	0.86171				2
2025.08.14	00:20:03.919	0.86172				2
